time,url,average_response_ms,percent_packet_loss,packets_transmitted,packets_received,router,metric_type
2026-07-22 13:17:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:17:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:17:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:17:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:18:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:18:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:18:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:18:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:18:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:18:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:18:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:18:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:18:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:18:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:18:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:18:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:19:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:19:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:19:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:19:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:19:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:19:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:19:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:19:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:19:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:19:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:19:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:19:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:20:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:20:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:20:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:20:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:20:20+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:20:20+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:20:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:20:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:20:40+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:20:40+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:20:40+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:20:40+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:21:00+00:00,172.20.20.3,,100,10,0,HO-Chennai,path_health
2026-07-22 13:21:00+00:00,172.20.20.7,,100,10,0,BR-Whitefield,path_health
2026-07-22 13:21:00+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:21:00+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
2026-07-22 13:21:20+00:00,172.20.20.4,,100,10,0,ZO-Bengaluru,path_health
2026-07-22 13:21:20+00:00,172.20.20.5,,100,10,0,BR-Koramangala,path_health
