time,router,count,metric_type
2026-07-24 12:22:00+00:00,br-koramangala,0,routing
2026-07-24 12:22:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:22:00+00:00,br-whitefield,0,routing
2026-07-24 12:22:00+00:00,ho-chennai,0,routing
2026-07-24 12:22:30+00:00,br-whitefield,0,routing
2026-07-24 12:22:30+00:00,ho-chennai,0,routing
2026-07-24 12:22:30+00:00,br-koramangala,0,routing
2026-07-24 12:22:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:23:00+00:00,br-koramangala,0,routing
2026-07-24 12:23:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:23:00+00:00,br-whitefield,0,routing
2026-07-24 12:23:00+00:00,ho-chennai,0,routing
2026-07-24 12:23:30+00:00,br-whitefield,0,routing
2026-07-24 12:23:30+00:00,ho-chennai,0,routing
2026-07-24 12:23:30+00:00,br-koramangala,0,routing
2026-07-24 12:23:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:24:00+00:00,br-koramangala,0,routing
2026-07-24 12:24:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:24:00+00:00,br-whitefield,0,routing
2026-07-24 12:24:00+00:00,ho-chennai,0,routing
2026-07-24 12:24:30+00:00,br-whitefield,0,routing
2026-07-24 12:24:30+00:00,ho-chennai,0,routing
2026-07-24 12:24:30+00:00,br-koramangala,0,routing
2026-07-24 12:24:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:25:00+00:00,br-koramangala,0,routing
2026-07-24 12:25:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:25:00+00:00,br-whitefield,0,routing
2026-07-24 12:25:00+00:00,ho-chennai,0,routing
2026-07-24 12:25:30+00:00,br-whitefield,0,routing
2026-07-24 12:25:30+00:00,ho-chennai,0,routing
2026-07-24 12:25:30+00:00,br-koramangala,0,routing
2026-07-24 12:25:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:26:00+00:00,br-koramangala,0,routing
2026-07-24 12:26:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:26:00+00:00,br-whitefield,0,routing
2026-07-24 12:26:00+00:00,ho-chennai,0,routing
2026-07-24 12:26:30+00:00,br-whitefield,0,routing
2026-07-24 12:26:30+00:00,ho-chennai,0,routing
2026-07-24 12:26:30+00:00,br-koramangala,0,routing
2026-07-24 12:26:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:27:00+00:00,br-koramangala,0,routing
2026-07-24 12:27:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:27:00+00:00,br-whitefield,0,routing
2026-07-24 12:27:00+00:00,ho-chennai,0,routing
2026-07-24 12:27:30+00:00,br-whitefield,0,routing
2026-07-24 12:27:30+00:00,ho-chennai,0,routing
2026-07-24 12:27:30+00:00,br-koramangala,0,routing
2026-07-24 12:27:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:28:00+00:00,br-koramangala,0,routing
2026-07-24 12:28:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:28:00+00:00,br-whitefield,0,routing
2026-07-24 12:28:00+00:00,ho-chennai,0,routing
2026-07-24 12:28:30+00:00,br-whitefield,0,routing
2026-07-24 12:28:30+00:00,ho-chennai,0,routing
2026-07-24 12:28:30+00:00,br-koramangala,0,routing
2026-07-24 12:28:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:29:00+00:00,br-koramangala,0,routing
2026-07-24 12:29:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:29:00+00:00,br-whitefield,0,routing
2026-07-24 12:29:00+00:00,ho-chennai,0,routing
2026-07-24 12:29:30+00:00,br-whitefield,0,routing
2026-07-24 12:29:30+00:00,ho-chennai,0,routing
2026-07-24 12:29:30+00:00,br-koramangala,0,routing
2026-07-24 12:29:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:30:00+00:00,br-koramangala,0,routing
2026-07-24 12:30:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:30:00+00:00,br-whitefield,0,routing
2026-07-24 12:30:00+00:00,ho-chennai,0,routing
2026-07-24 12:30:30+00:00,br-whitefield,0,routing
2026-07-24 12:30:30+00:00,ho-chennai,0,routing
2026-07-24 12:30:30+00:00,br-koramangala,0,routing
2026-07-24 12:30:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:31:00+00:00,br-koramangala,0,routing
2026-07-24 12:31:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:31:00+00:00,br-whitefield,0,routing
2026-07-24 12:31:00+00:00,ho-chennai,0,routing
2026-07-24 12:31:30+00:00,br-whitefield,0,routing
2026-07-24 12:31:30+00:00,ho-chennai,0,routing
2026-07-24 12:31:30+00:00,br-koramangala,0,routing
2026-07-24 12:31:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:32:00+00:00,br-koramangala,0,routing
2026-07-24 12:32:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:32:00+00:00,br-whitefield,0,routing
2026-07-24 12:32:00+00:00,ho-chennai,0,routing
2026-07-24 12:32:30+00:00,br-whitefield,0,routing
2026-07-24 12:32:30+00:00,ho-chennai,0,routing
2026-07-24 12:32:30+00:00,br-koramangala,0,routing
2026-07-24 12:32:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:33:00+00:00,br-koramangala,0,routing
2026-07-24 12:33:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:33:00+00:00,br-whitefield,0,routing
2026-07-24 12:33:00+00:00,ho-chennai,0,routing
2026-07-24 12:33:30+00:00,br-whitefield,0,routing
2026-07-24 12:33:30+00:00,ho-chennai,0,routing
2026-07-24 12:33:30+00:00,br-koramangala,0,routing
2026-07-24 12:33:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:34:00+00:00,br-koramangala,0,routing
2026-07-24 12:34:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:34:00+00:00,br-whitefield,0,routing
2026-07-24 12:34:00+00:00,ho-chennai,0,routing
2026-07-24 12:34:30+00:00,br-whitefield,0,routing
2026-07-24 12:34:30+00:00,ho-chennai,0,routing
2026-07-24 12:34:30+00:00,br-koramangala,0,routing
2026-07-24 12:34:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:35:00+00:00,br-koramangala,0,routing
2026-07-24 12:35:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:35:00+00:00,br-whitefield,0,routing
2026-07-24 12:35:00+00:00,ho-chennai,0,routing
2026-07-24 12:35:30+00:00,br-whitefield,0,routing
2026-07-24 12:35:30+00:00,ho-chennai,0,routing
2026-07-24 12:35:30+00:00,br-koramangala,0,routing
2026-07-24 12:35:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:36:00+00:00,br-koramangala,0,routing
2026-07-24 12:36:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:36:00+00:00,br-whitefield,0,routing
2026-07-24 12:36:00+00:00,ho-chennai,0,routing
2026-07-24 12:36:30+00:00,br-whitefield,0,routing
2026-07-24 12:36:30+00:00,ho-chennai,0,routing
2026-07-24 12:36:30+00:00,br-koramangala,0,routing
2026-07-24 12:36:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:37:00+00:00,br-koramangala,0,routing
2026-07-24 12:37:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:37:00+00:00,br-whitefield,0,routing
2026-07-24 12:37:00+00:00,ho-chennai,0,routing
2026-07-24 12:37:30+00:00,br-whitefield,0,routing
2026-07-24 12:37:30+00:00,ho-chennai,0,routing
2026-07-24 12:37:30+00:00,br-koramangala,0,routing
2026-07-24 12:37:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:38:00+00:00,br-koramangala,0,routing
2026-07-24 12:38:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:38:00+00:00,br-whitefield,0,routing
2026-07-24 12:38:00+00:00,ho-chennai,0,routing
2026-07-24 12:38:30+00:00,br-whitefield,0,routing
2026-07-24 12:38:30+00:00,ho-chennai,0,routing
2026-07-24 12:38:30+00:00,br-koramangala,0,routing
2026-07-24 12:38:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:39:00+00:00,br-koramangala,0,routing
2026-07-24 12:39:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:39:00+00:00,br-whitefield,0,routing
2026-07-24 12:39:00+00:00,ho-chennai,0,routing
2026-07-24 12:39:30+00:00,br-whitefield,0,routing
2026-07-24 12:39:30+00:00,ho-chennai,0,routing
2026-07-24 12:39:30+00:00,br-koramangala,0,routing
2026-07-24 12:39:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:40:00+00:00,br-koramangala,0,routing
2026-07-24 12:40:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:40:00+00:00,br-whitefield,0,routing
2026-07-24 12:40:00+00:00,ho-chennai,0,routing
2026-07-24 12:40:30+00:00,br-whitefield,0,routing
2026-07-24 12:40:30+00:00,ho-chennai,0,routing
2026-07-24 12:40:30+00:00,br-koramangala,0,routing
2026-07-24 12:40:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:41:00+00:00,br-koramangala,0,routing
2026-07-24 12:41:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:41:00+00:00,br-whitefield,0,routing
2026-07-24 12:41:00+00:00,ho-chennai,0,routing
2026-07-24 12:41:30+00:00,br-whitefield,0,routing
2026-07-24 12:41:30+00:00,ho-chennai,0,routing
2026-07-24 12:41:30+00:00,br-koramangala,0,routing
2026-07-24 12:41:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:42:00+00:00,br-koramangala,0,routing
2026-07-24 12:42:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:42:00+00:00,br-whitefield,0,routing
2026-07-24 12:42:00+00:00,ho-chennai,0,routing
2026-07-24 12:42:30+00:00,br-whitefield,0,routing
2026-07-24 12:42:30+00:00,ho-chennai,0,routing
2026-07-24 12:42:30+00:00,br-koramangala,0,routing
2026-07-24 12:42:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:43:00+00:00,br-koramangala,0,routing
2026-07-24 12:43:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:43:00+00:00,br-whitefield,0,routing
2026-07-24 12:43:00+00:00,ho-chennai,0,routing
2026-07-24 12:43:30+00:00,br-whitefield,0,routing
2026-07-24 12:43:30+00:00,ho-chennai,0,routing
2026-07-24 12:43:30+00:00,br-koramangala,0,routing
2026-07-24 12:43:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:44:00+00:00,br-koramangala,0,routing
2026-07-24 12:44:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:44:00+00:00,br-whitefield,0,routing
2026-07-24 12:44:00+00:00,ho-chennai,0,routing
2026-07-24 12:44:30+00:00,br-whitefield,0,routing
2026-07-24 12:44:30+00:00,ho-chennai,0,routing
2026-07-24 12:44:30+00:00,br-koramangala,0,routing
2026-07-24 12:44:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:45:00+00:00,br-koramangala,0,routing
2026-07-24 12:45:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:45:00+00:00,br-whitefield,0,routing
2026-07-24 12:45:00+00:00,ho-chennai,0,routing
2026-07-24 12:45:30+00:00,br-whitefield,0,routing
2026-07-24 12:45:30+00:00,ho-chennai,0,routing
2026-07-24 12:45:30+00:00,br-koramangala,0,routing
2026-07-24 12:45:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:46:00+00:00,br-koramangala,0,routing
2026-07-24 12:46:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:46:00+00:00,br-whitefield,0,routing
2026-07-24 12:46:00+00:00,ho-chennai,0,routing
2026-07-24 12:46:30+00:00,br-whitefield,0,routing
2026-07-24 12:46:30+00:00,ho-chennai,0,routing
2026-07-24 12:46:30+00:00,br-koramangala,0,routing
2026-07-24 12:46:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:47:00+00:00,br-koramangala,0,routing
2026-07-24 12:47:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:47:00+00:00,br-whitefield,0,routing
2026-07-24 12:47:00+00:00,ho-chennai,0,routing
2026-07-24 12:47:30+00:00,br-whitefield,0,routing
2026-07-24 12:47:30+00:00,ho-chennai,0,routing
2026-07-24 12:47:30+00:00,br-koramangala,0,routing
2026-07-24 12:47:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:48:00+00:00,br-koramangala,0,routing
2026-07-24 12:48:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:48:00+00:00,br-whitefield,0,routing
2026-07-24 12:48:00+00:00,ho-chennai,0,routing
2026-07-24 12:48:30+00:00,br-whitefield,0,routing
2026-07-24 12:48:30+00:00,ho-chennai,0,routing
2026-07-24 12:48:30+00:00,br-koramangala,0,routing
2026-07-24 12:48:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:49:00+00:00,br-koramangala,0,routing
2026-07-24 12:49:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:49:00+00:00,br-whitefield,0,routing
2026-07-24 12:49:00+00:00,ho-chennai,0,routing
2026-07-24 12:49:30+00:00,br-whitefield,0,routing
2026-07-24 12:49:30+00:00,ho-chennai,0,routing
2026-07-24 12:49:30+00:00,br-koramangala,0,routing
2026-07-24 12:49:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:50:00+00:00,br-koramangala,0,routing
2026-07-24 12:50:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:50:00+00:00,br-whitefield,0,routing
2026-07-24 12:50:00+00:00,ho-chennai,0,routing
2026-07-24 12:51:30+00:00,br-whitefield,0,routing
2026-07-24 12:51:30+00:00,ho-chennai,0,routing
2026-07-24 12:51:30+00:00,br-koramangala,0,routing
2026-07-24 12:51:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:52:00+00:00,br-koramangala,0,routing
2026-07-24 12:52:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:52:00+00:00,br-whitefield,0,routing
2026-07-24 12:52:00+00:00,ho-chennai,0,routing
2026-07-24 12:52:30+00:00,br-whitefield,0,routing
2026-07-24 12:52:30+00:00,ho-chennai,0,routing
2026-07-24 12:52:30+00:00,br-koramangala,0,routing
2026-07-24 12:52:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:53:00+00:00,br-koramangala,0,routing
2026-07-24 12:53:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:53:00+00:00,br-whitefield,0,routing
2026-07-24 12:53:00+00:00,ho-chennai,0,routing
2026-07-24 12:53:30+00:00,br-whitefield,0,routing
2026-07-24 12:53:30+00:00,ho-chennai,0,routing
2026-07-24 12:53:30+00:00,br-koramangala,0,routing
2026-07-24 12:53:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:54:00+00:00,br-koramangala,0,routing
2026-07-24 12:54:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:54:00+00:00,br-whitefield,0,routing
2026-07-24 12:54:00+00:00,ho-chennai,0,routing
2026-07-24 12:54:30+00:00,br-whitefield,0,routing
2026-07-24 12:54:30+00:00,ho-chennai,0,routing
2026-07-24 12:54:30+00:00,br-koramangala,0,routing
2026-07-24 12:54:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:55:00+00:00,br-koramangala,0,routing
2026-07-24 12:55:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:55:00+00:00,br-whitefield,0,routing
2026-07-24 12:55:00+00:00,ho-chennai,0,routing
2026-07-24 12:55:30+00:00,br-whitefield,0,routing
2026-07-24 12:55:30+00:00,ho-chennai,0,routing
2026-07-24 12:55:30+00:00,br-koramangala,0,routing
2026-07-24 12:55:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:56:00+00:00,br-koramangala,0,routing
2026-07-24 12:56:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:56:00+00:00,br-whitefield,0,routing
2026-07-24 12:56:00+00:00,ho-chennai,0,routing
2026-07-24 12:56:30+00:00,br-whitefield,0,routing
2026-07-24 12:56:30+00:00,ho-chennai,0,routing
2026-07-24 12:56:30+00:00,br-koramangala,0,routing
2026-07-24 12:56:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:57:00+00:00,br-koramangala,0,routing
2026-07-24 12:57:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:57:00+00:00,br-whitefield,0,routing
2026-07-24 12:57:00+00:00,ho-chennai,0,routing
2026-07-24 12:57:30+00:00,br-whitefield,0,routing
2026-07-24 12:57:30+00:00,ho-chennai,0,routing
2026-07-24 12:57:30+00:00,br-koramangala,0,routing
2026-07-24 12:57:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:58:00+00:00,br-koramangala,0,routing
2026-07-24 12:58:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:58:00+00:00,br-whitefield,0,routing
2026-07-24 12:58:00+00:00,ho-chennai,0,routing
2026-07-24 12:58:30+00:00,br-whitefield,0,routing
2026-07-24 12:58:30+00:00,ho-chennai,0,routing
2026-07-24 12:58:30+00:00,br-koramangala,0,routing
2026-07-24 12:58:30+00:00,zo-bengaluru,0,routing
2026-07-24 12:59:00+00:00,br-koramangala,0,routing
2026-07-24 12:59:00+00:00,zo-bengaluru,0,routing
2026-07-24 12:59:00+00:00,br-whitefield,0,routing
2026-07-24 12:59:00+00:00,ho-chennai,0,routing
2026-07-24 12:59:30+00:00,br-whitefield,0,routing
2026-07-24 12:59:30+00:00,ho-chennai,0,routing
2026-07-24 12:59:30+00:00,br-koramangala,0,routing
2026-07-24 12:59:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:00:00+00:00,br-koramangala,0,routing
2026-07-24 13:00:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:00:00+00:00,br-whitefield,0,routing
2026-07-24 13:00:00+00:00,ho-chennai,0,routing
2026-07-24 13:00:30+00:00,br-whitefield,0,routing
2026-07-24 13:00:30+00:00,ho-chennai,0,routing
2026-07-24 13:00:30+00:00,br-koramangala,0,routing
2026-07-24 13:00:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:01:00+00:00,br-koramangala,0,routing
2026-07-24 13:01:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:01:00+00:00,br-whitefield,0,routing
2026-07-24 13:01:00+00:00,ho-chennai,0,routing
2026-07-24 13:01:30+00:00,br-whitefield,0,routing
2026-07-24 13:01:30+00:00,ho-chennai,0,routing
2026-07-24 13:01:30+00:00,br-koramangala,0,routing
2026-07-24 13:01:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:02:00+00:00,br-koramangala,0,routing
2026-07-24 13:02:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:02:00+00:00,br-whitefield,0,routing
2026-07-24 13:02:00+00:00,ho-chennai,0,routing
2026-07-24 13:02:30+00:00,br-whitefield,0,routing
2026-07-24 13:02:30+00:00,ho-chennai,0,routing
2026-07-24 13:02:30+00:00,br-koramangala,0,routing
2026-07-24 13:02:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:03:00+00:00,br-koramangala,0,routing
2026-07-24 13:03:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:03:00+00:00,br-whitefield,0,routing
2026-07-24 13:03:00+00:00,ho-chennai,0,routing
2026-07-24 13:03:30+00:00,br-whitefield,0,routing
2026-07-24 13:03:30+00:00,ho-chennai,0,routing
2026-07-24 13:03:30+00:00,br-koramangala,0,routing
2026-07-24 13:03:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:04:00+00:00,br-koramangala,0,routing
2026-07-24 13:04:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:04:00+00:00,br-whitefield,0,routing
2026-07-24 13:04:00+00:00,ho-chennai,0,routing
2026-07-24 13:04:30+00:00,br-whitefield,0,routing
2026-07-24 13:04:30+00:00,ho-chennai,0,routing
2026-07-24 13:04:30+00:00,br-koramangala,0,routing
2026-07-24 13:04:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:05:00+00:00,br-koramangala,0,routing
2026-07-24 13:05:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:05:00+00:00,br-whitefield,0,routing
2026-07-24 13:05:00+00:00,ho-chennai,0,routing
2026-07-24 13:05:30+00:00,br-whitefield,0,routing
2026-07-24 13:05:30+00:00,ho-chennai,0,routing
2026-07-24 13:05:30+00:00,br-koramangala,0,routing
2026-07-24 13:05:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:06:00+00:00,br-koramangala,0,routing
2026-07-24 13:06:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:06:00+00:00,br-whitefield,0,routing
2026-07-24 13:06:00+00:00,ho-chennai,0,routing
2026-07-24 13:06:30+00:00,br-whitefield,0,routing
2026-07-24 13:06:30+00:00,ho-chennai,0,routing
2026-07-24 13:06:30+00:00,br-koramangala,0,routing
2026-07-24 13:06:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:07:00+00:00,br-koramangala,0,routing
2026-07-24 13:07:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:07:00+00:00,br-whitefield,0,routing
2026-07-24 13:07:00+00:00,ho-chennai,0,routing
2026-07-24 13:07:30+00:00,br-whitefield,0,routing
2026-07-24 13:07:30+00:00,ho-chennai,0,routing
2026-07-24 13:07:30+00:00,br-koramangala,0,routing
2026-07-24 13:07:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:08:00+00:00,br-koramangala,0,routing
2026-07-24 13:08:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:08:00+00:00,br-whitefield,0,routing
2026-07-24 13:08:00+00:00,ho-chennai,0,routing
2026-07-24 13:08:30+00:00,br-whitefield,0,routing
2026-07-24 13:08:30+00:00,ho-chennai,0,routing
2026-07-24 13:08:30+00:00,br-koramangala,0,routing
2026-07-24 13:08:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:09:00+00:00,br-koramangala,0,routing
2026-07-24 13:09:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:09:00+00:00,br-whitefield,0,routing
2026-07-24 13:09:00+00:00,ho-chennai,0,routing
2026-07-24 13:09:30+00:00,br-whitefield,0,routing
2026-07-24 13:09:30+00:00,ho-chennai,0,routing
2026-07-24 13:09:30+00:00,br-koramangala,0,routing
2026-07-24 13:09:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:10:00+00:00,br-koramangala,0,routing
2026-07-24 13:10:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:10:00+00:00,br-whitefield,0,routing
2026-07-24 13:10:00+00:00,ho-chennai,0,routing
2026-07-24 13:10:30+00:00,br-whitefield,0,routing
2026-07-24 13:10:30+00:00,ho-chennai,0,routing
2026-07-24 13:10:30+00:00,br-koramangala,0,routing
2026-07-24 13:10:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:11:00+00:00,br-koramangala,0,routing
2026-07-24 13:11:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:11:00+00:00,br-whitefield,0,routing
2026-07-24 13:11:00+00:00,ho-chennai,0,routing
2026-07-24 13:11:30+00:00,br-whitefield,0,routing
2026-07-24 13:11:30+00:00,ho-chennai,0,routing
2026-07-24 13:11:30+00:00,br-koramangala,0,routing
2026-07-24 13:11:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:12:00+00:00,br-koramangala,0,routing
2026-07-24 13:12:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:12:00+00:00,br-whitefield,0,routing
2026-07-24 13:12:00+00:00,ho-chennai,0,routing
2026-07-24 13:12:30+00:00,br-whitefield,0,routing
2026-07-24 13:12:30+00:00,ho-chennai,0,routing
2026-07-24 13:12:30+00:00,br-koramangala,0,routing
2026-07-24 13:12:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:13:00+00:00,br-koramangala,0,routing
2026-07-24 13:13:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:13:00+00:00,br-whitefield,0,routing
2026-07-24 13:13:00+00:00,ho-chennai,0,routing
2026-07-24 13:13:30+00:00,br-whitefield,0,routing
2026-07-24 13:13:30+00:00,ho-chennai,0,routing
2026-07-24 13:13:30+00:00,br-koramangala,0,routing
2026-07-24 13:13:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:14:00+00:00,br-koramangala,0,routing
2026-07-24 13:14:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:14:00+00:00,br-whitefield,0,routing
2026-07-24 13:14:00+00:00,ho-chennai,0,routing
2026-07-24 13:14:30+00:00,br-whitefield,0,routing
2026-07-24 13:14:30+00:00,ho-chennai,0,routing
2026-07-24 13:14:30+00:00,br-koramangala,0,routing
2026-07-24 13:14:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:15:00+00:00,br-koramangala,0,routing
2026-07-24 13:15:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:15:00+00:00,br-whitefield,0,routing
2026-07-24 13:15:00+00:00,ho-chennai,0,routing
2026-07-24 13:15:30+00:00,br-whitefield,0,routing
2026-07-24 13:15:30+00:00,ho-chennai,0,routing
2026-07-24 13:15:30+00:00,br-koramangala,0,routing
2026-07-24 13:15:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:16:00+00:00,br-koramangala,0,routing
2026-07-24 13:16:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:16:00+00:00,br-whitefield,0,routing
2026-07-24 13:16:00+00:00,ho-chennai,0,routing
2026-07-24 13:16:30+00:00,br-whitefield,0,routing
2026-07-24 13:16:30+00:00,ho-chennai,0,routing
2026-07-24 13:16:30+00:00,br-koramangala,0,routing
2026-07-24 13:16:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:17:00+00:00,br-koramangala,0,routing
2026-07-24 13:17:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:17:00+00:00,br-whitefield,0,routing
2026-07-24 13:17:00+00:00,ho-chennai,0,routing
2026-07-24 13:17:30+00:00,br-whitefield,0,routing
2026-07-24 13:17:30+00:00,ho-chennai,0,routing
2026-07-24 13:17:30+00:00,br-koramangala,0,routing
2026-07-24 13:17:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:18:00+00:00,br-koramangala,0,routing
2026-07-24 13:18:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:18:00+00:00,br-whitefield,0,routing
2026-07-24 13:18:00+00:00,ho-chennai,0,routing
2026-07-24 13:18:30+00:00,br-whitefield,0,routing
2026-07-24 13:18:30+00:00,ho-chennai,0,routing
2026-07-24 13:18:30+00:00,br-koramangala,0,routing
2026-07-24 13:18:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:19:00+00:00,br-koramangala,0,routing
2026-07-24 13:19:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:19:00+00:00,br-whitefield,0,routing
2026-07-24 13:19:00+00:00,ho-chennai,0,routing
2026-07-24 13:19:30+00:00,br-whitefield,0,routing
2026-07-24 13:19:30+00:00,ho-chennai,0,routing
2026-07-24 13:19:30+00:00,br-koramangala,0,routing
2026-07-24 13:19:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:20:00+00:00,br-koramangala,0,routing
2026-07-24 13:20:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:20:00+00:00,br-whitefield,0,routing
2026-07-24 13:20:00+00:00,ho-chennai,0,routing
2026-07-24 13:20:30+00:00,br-whitefield,0,routing
2026-07-24 13:20:30+00:00,ho-chennai,0,routing
2026-07-24 13:20:30+00:00,br-koramangala,0,routing
2026-07-24 13:20:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:21:00+00:00,br-koramangala,0,routing
2026-07-24 13:21:00+00:00,zo-bengaluru,0,routing
2026-07-24 13:21:00+00:00,br-whitefield,0,routing
2026-07-24 13:21:00+00:00,ho-chennai,0,routing
2026-07-24 13:21:30+00:00,br-whitefield,0,routing
2026-07-24 13:21:30+00:00,ho-chennai,0,routing
2026-07-24 13:21:30+00:00,br-koramangala,0,routing
2026-07-24 13:21:30+00:00,zo-bengaluru,0,routing
2026-07-24 13:22:00+00:00,br-koramangala,0,routing
2026-07-24 13:22:00+00:00,zo-bengaluru,0,routing
